CallID,CustomerID,CallDate,IssueType,ResolutionStatus,SupervisorID
6313,2276,2023-09-21 00:00:00,Issue2,Resolved,81
6314,9346,2023-09-21 01:00:00,Issue2,Pending,36
6315,70,2023-09-21 02:00:00,Issue1,Resolved,36
6316,6145,2023-09-21 03:00:00,Issue1,Resolved,55
6317,5051,2023-09-21 04:00:00,Issue3,Pending,28
6318,7665,2023-09-21 05:00:00,Issue3,Pending,62
6319,7180,2023-09-21 06:00:00,Issue3,Resolved,55
6320,9368,2023-09-21 07:00:00,Issue1,Pending,68
6321,7549,2023-09-21 08:00:00,Issue2,Pending,84
6322,2371,2023-09-21 09:00:00,Issue1,Resolved,58
6323,8803,2023-09-21 10:00:00,Issue1,Resolved,91
6324,8790,2023-09-21 11:00:00,Issue2,Pending,67
6325,2277,2023-09-21 12:00:00,Issue2,Resolved,42
6326,4782,2023-09-21 13:00:00,Issue1,Resolved,18
6327,7344,2023-09-21 14:00:00,Issue2,Pending,23
6328,8941,2023-09-21 15:00:00,Issue2,Resolved,69
6329,7004,2023-09-21 16:00:00,Issue2,Resolved,84
6330,1305,2023-09-21 17:00:00,Issue3,Pending,7
6331,8869,2023-09-21 18:00:00,Issue1,Pending,91
6332,4490,2023-09-21 19:00:00,Issue1,Resolved,28
6333,5380,2023-09-21 20:00:00,Issue3,Resolved,50
6334,1767,2023-09-21 21:00:00,Issue2,Resolved,1
6335,1892,2023-09-21 22:00:00,Issue2,Pending,82
6336,1140,2023-09-21 23:00:00,Issue2,Resolved,68
6337,9974,2023-09-22 00:00:00,Issue2,Resolved,51
6338,2655,2023-09-22 01:00:00,Issue3,Pending,36
6339,2348,2023-09-22 02:00:00,Issue2,Pending,71
6340,6514,2023-09-22 03:00:00,Issue3,Resolved,81
6341,8311,2023-09-22 04:00:00,Issue3,Pending,1
6342,953,2023-09-22 05:00:00,Issue1,Pending,27
6343,6502,2023-09-22 06:00:00,Issue1,Resolved,18
6344,8849,2023-09-22 07:00:00,Issue1,Pending,12
6345,5174,2023-09-22 08:00:00,Issue2,Pending,46
6346,1160,2023-09-22 09:00:00,Issue3,Pending,50
6347,9661,2023-09-22 10:00:00,Issue3,Resolved,5
6348,783,2023-09-22 11:00:00,Issue3,Pending,34
6349,7078,2023-09-22 12:00:00,Issue2,Resolved,2
6350,2758,2023-09-22 13:00:00,Issue1,Resolved,62
6351,299,2023-09-22 14:00:00,Issue1,Pending,92
6352,8302,2023-09-22 15:00:00,Issue2,Pending,77
6353,4088,2023-09-22 16:00:00,Issue1,Resolved,50
6354,1080,2023-09-22 17:00:00,Issue3,Pending,35
6355,1063,2023-09-22 18:00:00,Issue3,Resolved,96
6356,4289,2023-09-22 19:00:00,Issue1,Pending,51
6357,3112,2023-09-22 20:00:00,Issue2,Resolved,34
6358,6878,2023-09-22 21:00:00,Issue2,Resolved,99
6359,3033,2023-09-22 22:00:00,Issue1,Pending,85
6360,9291,2023-09-22 23:00:00,Issue2,Pending,18
6361,386,2023-09-23 00:00:00,Issue2,Resolved,75
6362,1288,2023-09-23 01:00:00,Issue2,Resolved,53
6363,4221,2023-09-23 02:00:00,Issue1,Resolved,16
6364,3939,2023-09-23 03:00:00,Issue3,Resolved,46
6365,8382,2023-09-23 04:00:00,Issue3,Resolved,59
6366,2263,2023-09-23 05:00:00,Issue1,Pending,1
6367,3603,2023-09-23 06:00:00,Issue2,Resolved,39
6368,4103,2023-09-23 07:00:00,Issue3,Pending,97
6369,5860,2023-09-23 08:00:00,Issue2,Resolved,9
6370,8297,2023-09-23 09:00:00,Issue3,Pending,14
6371,5318,2023-09-23 10:00:00,Issue2,Resolved,87
6372,700,2023-09-23 11:00:00,Issue3,Resolved,95
6373,504,2023-09-23 12:00:00,Issue2,Resolved,76
6374,593,2023-09-23 13:00:00,Issue1,Pending,29
6375,5358,2023-09-23 14:00:00,Issue3,Pending,62
6376,753,2023-09-23 15:00:00,Issue3,Pending,27
6377,8128,2023-09-23 16:00:00,Issue1,Pending,27
6378,8152,2023-09-23 17:00:00,Issue2,Resolved,12
6379,7603,2023-09-23 18:00:00,Issue1,Resolved,68
6380,3534,2023-09-23 19:00:00,Issue3,Resolved,98
6381,7695,2023-09-23 20:00:00,Issue3,Resolved,58
6382,1041,2023-09-23 21:00:00,Issue1,Pending,54
6383,9956,2023-09-23 22:00:00,Issue3,Pending,18
6384,9459,2023-09-23 23:00:00,Issue2,Pending,23
6385,9271,2023-09-24 00:00:00,Issue1,Resolved,12
6386,3693,2023-09-24 01:00:00,Issue1,Pending,40
6387,4953,2023-09-24 02:00:00,Issue1,Pending,43
6388,3381,2023-09-24 03:00:00,Issue2,Resolved,35
6389,3449,2023-09-24 04:00:00,Issue1,Pending,18
6390,5386,2023-09-24 05:00:00,Issue3,Resolved,49
6391,1293,2023-09-24 06:00:00,Issue1,Resolved,26
6392,626,2023-09-24 07:00:00,Issue2,Resolved,31
6393,7474,2023-09-24 08:00:00,Issue1,Pending,10
6394,4380,2023-09-24 09:00:00,Issue2,Resolved,86
6395,8217,2023-09-24 10:00:00,Issue2,Pending,78
6396,8780,2023-09-24 11:00:00,Issue3,Resolved,87
6397,7925,2023-09-24 12:00:00,Issue1,Pending,37
6398,8559,2023-09-24 13:00:00,Issue3,Pending,59
6399,5941,2023-09-24 14:00:00,Issue1,Resolved,36
6400,5125,2023-09-24 15:00:00,Issue2,Pending,15
6401,8378,2023-09-24 16:00:00,Issue2,Resolved,49
6402,7366,2023-09-24 17:00:00,Issue1,Resolved,57
6403,3731,2023-09-24 18:00:00,Issue2,Pending,31
6404,917,2023-09-24 19:00:00,Issue2,Pending,34
6405,633,2023-09-24 20:00:00,Issue3,Pending,52
6406,8380,2023-09-24 21:00:00,Issue2,Pending,4
6407,9165,2023-09-24 22:00:00,Issue3,Resolved,63
6408,9446,2023-09-24 23:00:00,Issue1,Resolved,65
6409,7715,2023-09-25 00:00:00,Issue2,Pending,77
6410,9075,2023-09-25 01:00:00,Issue1,Pending,43
6411,4319,2023-09-25 02:00:00,Issue2,Resolved,58
6412,4906,2023-09-25 03:00:00,Issue1,Pending,56
6413,4533,2023-09-25 04:00:00,Issue2,Pending,39
6414,626,2023-09-25 05:00:00,Issue1,Resolved,13
6415,2798,2023-09-25 06:00:00,Issue1,Resolved,11
6416,2892,2023-09-25 07:00:00,Issue2,Resolved,58
6417,7534,2023-09-25 08:00:00,Issue1,Pending,47
6418,5818,2023-09-25 09:00:00,Issue1,Pending,73
6419,6409,2023-09-25 10:00:00,Issue3,Pending,62
6420,2188,2023-09-25 11:00:00,Issue1,Pending,39
6421,9085,2023-09-25 12:00:00,Issue1,Resolved,20
6422,7978,2023-09-25 13:00:00,Issue2,Resolved,25
6423,7137,2023-09-25 14:00:00,Issue1,Pending,7
6424,8589,2023-09-25 15:00:00,Issue3,Pending,89
6425,9662,2023-09-25 16:00:00,Issue2,Pending,95
6426,2578,2023-09-25 17:00:00,Issue2,Resolved,39
6427,2521,2023-09-25 18:00:00,Issue1,Pending,58
6428,3042,2023-09-25 19:00:00,Issue3,Pending,10
6429,689,2023-09-25 20:00:00,Issue2,Pending,31
6430,965,2023-09-25 21:00:00,Issue3,Resolved,1
6431,516,2023-09-25 22:00:00,Issue3,Resolved,12
6432,5983,2023-09-25 23:00:00,Issue3,Pending,59
6433,3754,2023-09-26 00:00:00,Issue3,Resolved,88
6434,161,2023-09-26 01:00:00,Issue1,Resolved,15
6435,1486,2023-09-26 02:00:00,Issue1,Resolved,8
6436,1412,2023-09-26 03:00:00,Issue3,Pending,16
6437,3280,2023-09-26 04:00:00,Issue2,Resolved,10
6438,9455,2023-09-26 05:00:00,Issue3,Pending,79
6439,5987,2023-09-26 06:00:00,Issue3,Resolved,21
6440,2089,2023-09-26 07:00:00,Issue2,Pending,77
6441,7396,2023-09-26 08:00:00,Issue1,Resolved,44
6442,7217,2023-09-26 09:00:00,Issue1,Pending,69
6443,6720,2023-09-26 10:00:00,Issue1,Resolved,6
6444,7852,2023-09-26 11:00:00,Issue3,Resolved,25
6445,9904,2023-09-26 12:00:00,Issue2,Pending,53
6446,7852,2023-09-26 13:00:00,Issue1,Pending,44
6447,6600,2023-09-26 14:00:00,Issue1,Pending,62
6448,70,2023-09-26 15:00:00,Issue1,Resolved,61
6449,958,2023-09-26 16:00:00,Issue2,Pending,59
6450,1549,2023-09-26 17:00:00,Issue3,Resolved,73
6451,4884,2023-09-26 18:00:00,Issue1,Pending,25
6452,4296,2023-09-26 19:00:00,Issue1,Pending,40
6453,1759,2023-09-26 20:00:00,Issue3,Resolved,80
6454,5641,2023-09-26 21:00:00,Issue1,Pending,66
6455,5252,2023-09-26 22:00:00,Issue2,Pending,72
6456,2368,2023-09-26 23:00:00,Issue1,Resolved,52
6457,9408,2023-09-27 00:00:00,Issue1,Resolved,85
6458,3364,2023-09-27 01:00:00,Issue3,Resolved,48
6459,1113,2023-09-27 02:00:00,Issue3,Pending,78
6460,6872,2023-09-27 03:00:00,Issue2,Pending,37
6461,6275,2023-09-27 04:00:00,Issue2,Resolved,77
6462,2036,2023-09-27 05:00:00,Issue3,Resolved,65
6463,2830,2023-09-27 06:00:00,Issue1,Resolved,30
6464,9037,2023-09-27 07:00:00,Issue1,Pending,91
6465,8571,2023-09-27 08:00:00,Issue1,Resolved,66
6466,7456,2023-09-27 09:00:00,Issue1,Pending,30
6467,4625,2023-09-27 10:00:00,Issue3,Resolved,34
6468,8282,2023-09-27 11:00:00,Issue1,Pending,24
6469,2803,2023-09-27 12:00:00,Issue3,Pending,76
6470,3852,2023-09-27 13:00:00,Issue3,Resolved,1
6471,9822,2023-09-27 14:00:00,Issue2,Pending,57
6472,7976,2023-09-27 15:00:00,Issue1,Resolved,79
6473,3970,2023-09-27 16:00:00,Issue3,Pending,43
6474,5722,2023-09-27 17:00:00,Issue2,Pending,38
6475,466,2023-09-27 18:00:00,Issue2,Resolved,8
6476,7061,2023-09-27 19:00:00,Issue2,Pending,78
6477,6328,2023-09-27 20:00:00,Issue3,Resolved,73
6478,3813,2023-09-27 21:00:00,Issue2,Resolved,1
6479,5624,2023-09-27 22:00:00,Issue1,Pending,53
6480,5706,2023-09-27 23:00:00,Issue1,Pending,42
6481,7824,2023-09-28 00:00:00,Issue3,Pending,7
6482,8293,2023-09-28 01:00:00,Issue3,Resolved,93
6483,854,2023-09-28 02:00:00,Issue1,Resolved,96
6484,8141,2023-09-28 03:00:00,Issue1,Pending,80
6485,2405,2023-09-28 04:00:00,Issue1,Resolved,16
6486,6582,2023-09-28 05:00:00,Issue3,Resolved,67
6487,1795,2023-09-28 06:00:00,Issue3,Pending,96
6488,489,2023-09-28 07:00:00,Issue3,Resolved,32
6489,5637,2023-09-28 08:00:00,Issue2,Resolved,72
6490,8991,2023-09-28 09:00:00,Issue1,Resolved,21
6491,6567,2023-09-28 10:00:00,Issue1,Pending,92
6492,8324,2023-09-28 11:00:00,Issue3,Resolved,79
6493,8646,2023-09-28 12:00:00,Issue2,Resolved,88
6494,2923,2023-09-28 13:00:00,Issue2,Resolved,35
6495,2358,2023-09-28 14:00:00,Issue2,Resolved,45
6496,9553,2023-09-28 15:00:00,Issue1,Resolved,83
6497,4049,2023-09-28 16:00:00,Issue1,Resolved,55
6498,6671,2023-09-28 17:00:00,Issue2,Resolved,31
6499,4094,2023-09-28 18:00:00,Issue2,Resolved,16
6500,5240,2023-09-28 19:00:00,Issue3,Resolved,59
6501,1836,2023-09-28 20:00:00,Issue2,Pending,93
6502,5325,2023-09-28 21:00:00,Issue2,Pending,84
6503,7614,2023-09-28 22:00:00,Issue1,Pending,73
6504,9932,2023-09-28 23:00:00,Issue2,Pending,65
6505,266,2023-09-29 00:00:00,Issue1,Resolved,43
6506,4407,2023-09-29 01:00:00,Issue3,Pending,78
6507,2396,2023-09-29 02:00:00,Issue1,Resolved,61
6508,9120,2023-09-29 03:00:00,Issue1,Pending,64
6509,6349,2023-09-29 04:00:00,Issue1,Pending,76
6510,8006,2023-09-29 05:00:00,Issue1,Resolved,8
6511,5523,2023-09-29 06:00:00,Issue2,Pending,22
6512,9698,2023-09-29 07:00:00,Issue2,Resolved,81
6513,6395,2023-09-29 08:00:00,Issue1,Pending,12
6514,1951,2023-09-29 09:00:00,Issue1,Pending,80
6515,2210,2023-09-29 10:00:00,Issue2,Resolved,19
6516,4539,2023-09-29 11:00:00,Issue2,Pending,78
6517,1479,2023-09-29 12:00:00,Issue3,Pending,93
6518,1697,2023-09-29 13:00:00,Issue1,Resolved,56
6519,8704,2023-09-29 14:00:00,Issue3,Pending,35
6520,8283,2023-09-29 15:00:00,Issue1,Resolved,35
6521,2774,2023-09-29 16:00:00,Issue1,Pending,78
6522,9626,2023-09-29 17:00:00,Issue2,Pending,91
6523,4071,2023-09-29 18:00:00,Issue3,Pending,9
6524,5144,2023-09-29 19:00:00,Issue1,Pending,49
6525,923,2023-09-29 20:00:00,Issue2,Resolved,7
6526,4495,2023-09-29 21:00:00,Issue3,Resolved,7
6527,7568,2023-09-29 22:00:00,Issue3,Resolved,49
6528,1684,2023-09-29 23:00:00,Issue1,Pending,60
6529,8151,2023-09-30 00:00:00,Issue2,Resolved,34
6530,2786,2023-09-30 01:00:00,Issue3,Pending,56
6531,8785,2023-09-30 02:00:00,Issue1,Pending,1
6532,3152,2023-09-30 03:00:00,Issue1,Pending,71
6533,2629,2023-09-30 04:00:00,Issue1,Resolved,10
6534,3960,2023-09-30 05:00:00,Issue2,Pending,22
6535,6805,2023-09-30 06:00:00,Issue2,Pending,70
6536,7008,2023-09-30 07:00:00,Issue2,Resolved,21
6537,5885,2023-09-30 08:00:00,Issue3,Resolved,96
6538,8636,2023-09-30 09:00:00,Issue3,Resolved,59
6539,4358,2023-09-30 10:00:00,Issue1,Pending,35
6540,509,2023-09-30 11:00:00,Issue1,Pending,80
6541,4131,2023-09-30 12:00:00,Issue1,Resolved,41
6542,9516,2023-09-30 13:00:00,Issue1,Pending,25
6543,2809,2023-09-30 14:00:00,Issue2,Resolved,17
6544,2918,2023-09-30 15:00:00,Issue2,Pending,95
6545,4552,2023-09-30 16:00:00,Issue1,Resolved,67
6546,9961,2023-09-30 17:00:00,Issue3,Resolved,17
6547,8923,2023-09-30 18:00:00,Issue2,Resolved,26
6548,8815,2023-09-30 19:00:00,Issue3,Resolved,26
6549,8587,2023-09-30 20:00:00,Issue1,Resolved,54
6550,8850,2023-09-30 21:00:00,Issue3,Resolved,84
6551,2043,2023-09-30 22:00:00,Issue1,Resolved,8
6552,795,2023-09-30 23:00:00,Issue1,Pending,37
6553,6263,2023-10-01 00:00:00,Issue3,Resolved,92
6554,6668,2023-10-01 01:00:00,Issue2,Pending,13
6555,5841,2023-10-01 02:00:00,Issue3,Resolved,93
6556,4042,2023-10-01 03:00:00,Issue2,Pending,31
6557,3806,2023-10-01 04:00:00,Issue1,Resolved,75
6558,9760,2023-10-01 05:00:00,Issue2,Pending,61
6559,6478,2023-10-01 06:00:00,Issue2,Pending,53
6560,7654,2023-10-01 07:00:00,Issue3,Pending,36
6561,8573,2023-10-01 08:00:00,Issue3,Pending,26
6562,3780,2023-10-01 09:00:00,Issue3,Resolved,74
6563,2623,2023-10-01 10:00:00,Issue2,Pending,55
6564,1890,2023-10-01 11:00:00,Issue2,Resolved,5
6565,6199,2023-10-01 12:00:00,Issue2,Pending,73
6566,1828,2023-10-01 13:00:00,Issue1,Pending,75
6567,3827,2023-10-01 14:00:00,Issue1,Resolved,93
6568,7364,2023-10-01 15:00:00,Issue3,Resolved,69
6569,4227,2023-10-01 16:00:00,Issue3,Pending,71
6570,9263,2023-10-01 17:00:00,Issue1,Pending,97
6571,4626,2023-10-01 18:00:00,Issue1,Pending,62
6572,8102,2023-10-01 19:00:00,Issue3,Resolved,57
6573,241,2023-10-01 20:00:00,Issue3,Pending,73
6574,8133,2023-10-01 21:00:00,Issue3,Pending,69
6575,2580,2023-10-01 22:00:00,Issue3,Pending,64
6576,6448,2023-10-01 23:00:00,Issue1,Resolved,39
6577,1629,2023-10-02 00:00:00,Issue2,Resolved,3
6578,7906,2023-10-02 01:00:00,Issue1,Pending,58
6579,358,2023-10-02 02:00:00,Issue2,Pending,64
6580,7715,2023-10-02 03:00:00,Issue2,Resolved,41
6581,8609,2023-10-02 04:00:00,Issue1,Resolved,69
6582,3996,2023-10-02 05:00:00,Issue2,Pending,89
6583,9441,2023-10-02 06:00:00,Issue3,Resolved,4
6584,1748,2023-10-02 07:00:00,Issue2,Pending,76
6585,8288,2023-10-02 08:00:00,Issue1,Pending,28
6586,3705,2023-10-02 09:00:00,Issue3,Pending,79
6587,9845,2023-10-02 10:00:00,Issue3,Pending,64
6588,2231,2023-10-02 11:00:00,Issue1,Pending,79
6589,2080,2023-10-02 12:00:00,Issue1,Pending,37
6590,1531,2023-10-02 13:00:00,Issue2,Pending,27
6591,7906,2023-10-02 14:00:00,Issue1,Pending,63
6592,3244,2023-10-02 15:00:00,Issue1,Resolved,23
6593,569,2023-10-02 16:00:00,Issue2,Pending,19
6594,63,2023-10-02 17:00:00,Issue1,Resolved,95
6595,6542,2023-10-02 18:00:00,Issue3,Pending,7
6596,6484,2023-10-02 19:00:00,Issue1,Resolved,71
6597,6201,2023-10-02 20:00:00,Issue2,Resolved,22
6598,9270,2023-10-02 21:00:00,Issue1,Resolved,80
6599,7546,2023-10-02 22:00:00,Issue3,Pending,37
6600,5925,2023-10-02 23:00:00,Issue2,Pending,22
6601,2335,2023-10-03 00:00:00,Issue2,Pending,63
6602,4541,2023-10-03 01:00:00,Issue1,Pending,36
6603,687,2023-10-03 02:00:00,Issue1,Pending,77
6604,9753,2023-10-03 03:00:00,Issue3,Resolved,72
6605,293,2023-10-03 04:00:00,Issue1,Pending,85
6606,3815,2023-10-03 05:00:00,Issue3,Pending,23
6607,869,2023-10-03 06:00:00,Issue1,Pending,55
6608,5662,2023-10-03 07:00:00,Issue1,Pending,7
6609,1416,2023-10-03 08:00:00,Issue1,Resolved,46
6610,6901,2023-10-03 09:00:00,Issue2,Resolved,32
6611,1917,2023-10-03 10:00:00,Issue3,Pending,66
6612,9884,2023-10-03 11:00:00,Issue3,Resolved,95
6613,1926,2023-10-03 12:00:00,Issue2,Pending,62
6614,2041,2023-10-03 13:00:00,Issue2,Resolved,65
6615,3438,2023-10-03 14:00:00,Issue1,Pending,13
6616,1148,2023-10-03 15:00:00,Issue2,Resolved,48
6617,5426,2023-10-03 16:00:00,Issue2,Resolved,6
6618,9854,2023-10-03 17:00:00,Issue3,Resolved,12
6619,6535,2023-10-03 18:00:00,Issue2,Resolved,53
6620,404,2023-10-03 19:00:00,Issue1,Pending,43
6621,7285,2023-10-03 20:00:00,Issue3,Pending,44
6622,8192,2023-10-03 21:00:00,Issue3,Pending,61
6623,5198,2023-10-03 22:00:00,Issue3,Resolved,87
6624,8215,2023-10-03 23:00:00,Issue2,Resolved,1
6625,7249,2023-10-04 00:00:00,Issue3,Pending,18
6626,1537,2023-10-04 01:00:00,Issue1,Resolved,50
6627,4310,2023-10-04 02:00:00,Issue2,Pending,10
6628,339,2023-10-04 03:00:00,Issue2,Resolved,96
6629,231,2023-10-04 04:00:00,Issue1,Resolved,26
6630,6245,2023-10-04 05:00:00,Issue2,Pending,8
6631,3688,2023-10-04 06:00:00,Issue1,Pending,27
6632,1467,2023-10-04 07:00:00,Issue2,Pending,6
6633,3491,2023-10-04 08:00:00,Issue3,Pending,33
6634,211,2023-10-04 09:00:00,Issue1,Resolved,2
6635,3490,2023-10-04 10:00:00,Issue3,Pending,29
6636,5453,2023-10-04 11:00:00,Issue3,Resolved,35
6637,5483,2023-10-04 12:00:00,Issue2,Pending,53
6638,4515,2023-10-04 13:00:00,Issue3,Pending,75
6639,8060,2023-10-04 14:00:00,Issue3,Pending,93
6640,4805,2023-10-04 15:00:00,Issue2,Pending,8
6641,8809,2023-10-04 16:00:00,Issue3,Resolved,89
6642,5335,2023-10-04 17:00:00,Issue1,Pending,30
6643,8318,2023-10-04 18:00:00,Issue1,Resolved,61
6644,6971,2023-10-04 19:00:00,Issue1,Pending,62
6645,5408,2023-10-04 20:00:00,Issue3,Pending,3
6646,575,2023-10-04 21:00:00,Issue3,Pending,7
6647,1368,2023-10-04 22:00:00,Issue2,Pending,23
6648,7835,2023-10-04 23:00:00,Issue1,Pending,16
6649,990,2023-10-05 00:00:00,Issue2,Resolved,39
6650,6924,2023-10-05 01:00:00,Issue3,Pending,79
6651,1950,2023-10-05 02:00:00,Issue2,Resolved,36
6652,3933,2023-10-05 03:00:00,Issue1,Pending,2
6653,8676,2023-10-05 04:00:00,Issue2,Resolved,70
6654,2555,2023-10-05 05:00:00,Issue3,Resolved,71
6655,4163,2023-10-05 06:00:00,Issue3,Pending,81
6656,4301,2023-10-05 07:00:00,Issue3,Pending,11
6657,878,2023-10-05 08:00:00,Issue1,Resolved,9
6658,2165,2023-10-05 09:00:00,Issue3,Pending,48
6659,8535,2023-10-05 10:00:00,Issue3,Pending,13
6660,1561,2023-10-05 11:00:00,Issue2,Resolved,27
6661,3889,2023-10-05 12:00:00,Issue1,Resolved,29
6662,6313,2023-10-05 13:00:00,Issue2,Pending,76
6663,2550,2023-10-05 14:00:00,Issue3,Pending,8
6664,3603,2023-10-05 15:00:00,Issue2,Resolved,73
6665,721,2023-10-05 16:00:00,Issue3,Pending,62
6666,3055,2023-10-05 17:00:00,Issue1,Pending,62
6667,5310,2023-10-05 18:00:00,Issue3,Pending,24
6668,2482,2023-10-05 19:00:00,Issue2,Resolved,17
6669,1771,2023-10-05 20:00:00,Issue2,Resolved,25
6670,9306,2023-10-05 21:00:00,Issue1,Resolved,60
6671,8070,2023-10-05 22:00:00,Issue1,Pending,93
6672,6095,2023-10-05 23:00:00,Issue1,Pending,41
6673,6717,2023-10-06 00:00:00,Issue3,Pending,54
6674,2745,2023-10-06 01:00:00,Issue1,Resolved,51
6675,8277,2023-10-06 02:00:00,Issue3,Pending,38
6676,5485,2023-10-06 03:00:00,Issue2,Pending,66
6677,7621,2023-10-06 04:00:00,Issue2,Resolved,18
6678,1554,2023-10-06 05:00:00,Issue2,Resolved,30
6679,7114,2023-10-06 06:00:00,Issue3,Resolved,12
6680,6430,2023-10-06 07:00:00,Issue2,Resolved,27
6681,648,2023-10-06 08:00:00,Issue1,Pending,85
6682,6507,2023-10-06 09:00:00,Issue2,Pending,30
6683,677,2023-10-06 10:00:00,Issue1,Resolved,7
6684,7650,2023-10-06 11:00:00,Issue3,Resolved,71
6685,8577,2023-10-06 12:00:00,Issue2,Resolved,53
6686,7472,2023-10-06 13:00:00,Issue2,Resolved,85
6687,6263,2023-10-06 14:00:00,Issue3,Resolved,33
6688,8795,2023-10-06 15:00:00,Issue2,Pending,86
6689,9355,2023-10-06 16:00:00,Issue3,Resolved,18
6690,8384,2023-10-06 17:00:00,Issue1,Resolved,84
6691,3686,2023-10-06 18:00:00,Issue2,Pending,87
6692,6164,2023-10-06 19:00:00,Issue1,Pending,3
6693,4805,2023-10-06 20:00:00,Issue3,Pending,33
6694,208,2023-10-06 21:00:00,Issue3,Pending,77
6695,2986,2023-10-06 22:00:00,Issue1,Pending,69
6696,6379,2023-10-06 23:00:00,Issue3,Resolved,68
6697,3197,2023-10-07 00:00:00,Issue2,Resolved,27
6698,1970,2023-10-07 01:00:00,Issue2,Pending,35
6699,5038,2023-10-07 02:00:00,Issue2,Resolved,53
6700,2794,2023-10-07 03:00:00,Issue2,Resolved,68
6701,9348,2023-10-07 04:00:00,Issue3,Resolved,44
6702,6063,2023-10-07 05:00:00,Issue3,Pending,17
6703,2981,2023-10-07 06:00:00,Issue1,Resolved,21
6704,731,2023-10-07 07:00:00,Issue1,Resolved,20
6705,2684,2023-10-07 08:00:00,Issue1,Pending,32
6706,584,2023-10-07 09:00:00,Issue2,Pending,46
6707,7718,2023-10-07 10:00:00,Issue2,Resolved,46
6708,6350,2023-10-07 11:00:00,Issue1,Resolved,70
6709,313,2023-10-07 12:00:00,Issue2,Pending,98
6710,9877,2023-10-07 13:00:00,Issue1,Pending,11
6711,8269,2023-10-07 14:00:00,Issue2,Resolved,27
6712,4102,2023-10-07 15:00:00,Issue2,Pending,91
6713,4160,2023-10-07 16:00:00,Issue2,Pending,89
6714,272,2023-10-07 17:00:00,Issue3,Resolved,10
6715,1125,2023-10-07 18:00:00,Issue3,Pending,70
6716,7309,2023-10-07 19:00:00,Issue3,Pending,15
6717,351,2023-10-07 20:00:00,Issue3,Pending,67
6718,8265,2023-10-07 21:00:00,Issue3,Resolved,90
6719,9226,2023-10-07 22:00:00,Issue3,Resolved,93
6720,6105,2023-10-07 23:00:00,Issue2,Resolved,59
6721,2921,2023-10-08 00:00:00,Issue3,Pending,37
6722,2935,2023-10-08 01:00:00,Issue1,Resolved,74
6723,8950,2023-10-08 02:00:00,Issue3,Pending,61
6724,4737,2023-10-08 03:00:00,Issue1,Pending,3
6725,1735,2023-10-08 04:00:00,Issue1,Pending,51
6726,4038,2023-10-08 05:00:00,Issue3,Pending,95
6727,5606,2023-10-08 06:00:00,Issue2,Resolved,54
6728,9464,2023-10-08 07:00:00,Issue2,Resolved,1
6729,6401,2023-10-08 08:00:00,Issue1,Pending,89
6730,1191,2023-10-08 09:00:00,Issue1,Resolved,89
6731,8710,2023-10-08 10:00:00,Issue2,Resolved,20
6732,7532,2023-10-08 11:00:00,Issue3,Resolved,90
6733,330,2023-10-08 12:00:00,Issue1,Resolved,14
6734,8580,2023-10-08 13:00:00,Issue1,Resolved,88
6735,8694,2023-10-08 14:00:00,Issue1,Resolved,87
6736,351,2023-10-08 15:00:00,Issue1,Pending,10
6737,8777,2023-10-08 16:00:00,Issue1,Resolved,2
6738,86,2023-10-08 17:00:00,Issue1,Resolved,69
6739,2457,2023-10-08 18:00:00,Issue3,Resolved,18
6740,7190,2023-10-08 19:00:00,Issue1,Resolved,39
6741,8273,2023-10-08 20:00:00,Issue3,Pending,44
6742,2806,2023-10-08 21:00:00,Issue1,Resolved,75
6743,6804,2023-10-08 22:00:00,Issue3,Resolved,43
6744,164,2023-10-08 23:00:00,Issue3,Resolved,30
6745,2805,2023-10-09 00:00:00,Issue2,Resolved,49
6746,9175,2023-10-09 01:00:00,Issue3,Resolved,33
6747,8464,2023-10-09 02:00:00,Issue1,Resolved,64
6748,4244,2023-10-09 03:00:00,Issue1,Pending,89
6749,5228,2023-10-09 04:00:00,Issue3,Resolved,55
6750,5686,2023-10-09 05:00:00,Issue3,Resolved,77
6751,5355,2023-10-09 06:00:00,Issue1,Pending,59
6752,8701,2023-10-09 07:00:00,Issue1,Resolved,83
6753,9707,2023-10-09 08:00:00,Issue2,Pending,43
6754,9088,2023-10-09 09:00:00,Issue3,Pending,65
6755,2533,2023-10-09 10:00:00,Issue1,Pending,60
6756,5932,2023-10-09 11:00:00,Issue1,Resolved,78
6757,9057,2023-10-09 12:00:00,Issue1,Resolved,8
6758,9933,2023-10-09 13:00:00,Issue3,Pending,46
6759,3943,2023-10-09 14:00:00,Issue3,Resolved,82
6760,1751,2023-10-09 15:00:00,Issue3,Resolved,19
6761,3883,2023-10-09 16:00:00,Issue2,Resolved,17
6762,393,2023-10-09 17:00:00,Issue3,Pending,53
6763,9888,2023-10-09 18:00:00,Issue3,Pending,12
6764,2276,2023-10-09 19:00:00,Issue3,Pending,77
6765,1763,2023-10-09 20:00:00,Issue3,Pending,74
6766,9900,2023-10-09 21:00:00,Issue3,Pending,35
6767,2507,2023-10-09 22:00:00,Issue3,Pending,98
6768,6769,2023-10-09 23:00:00,Issue2,Resolved,66
6769,2783,2023-10-10 00:00:00,Issue1,Resolved,47
6770,9092,2023-10-10 01:00:00,Issue3,Pending,78
6771,3769,2023-10-10 02:00:00,Issue2,Resolved,56
